									EVAP			
	TEMP	TEMP	SOLAR		WIND		RAIN	EVAP	Priestley	EVAP		
DATE	Max	Min	Radn	SUN	Run	RAIN	period	Penman	Taylor	Open-water		
 	degC	degC	Mj/m2	hrs	km	mm	hrs	mm	mm	mm		
--------	------	------	------	--------	------	-------	------	------	--------	----------		
25/09/2011	13.7	7.8	3.5	0	3.7	26.2	0	0	0.207	0	0	FALSE
26/09/2011	15.2	7.9	12.6	0	4.8	3.5	0	0	1.931	0	0	FALSE
27/09/2011	14.4	8.5	14.8	0	6.1	8.9	0	0	2.341	0	0	FALSE
28/09/2011	14.8	8	16.8	0	7.4	1.2	0	0	2.715	0	0	FALSE
29/09/2011	16.1	9.7	12.5	0	4.7	4.4	0	0	1.969	0	0	FALSE
30/09/2011	14.3	7.5	13.6	0	4.7	5.4	0	0	2.089	0	0	FALSE
01/10/2011	16.3	7	12.6	0	3.6	0	0	0	1.935	0	0	FALSE
02/10/2011	17.7	11.2	10	0	4.3	1.4	0	0	1.532	0	0	FALSE
03/10/2011	19	13.9	5.9	0	4.3	19.7	0	0	0.737	0	0	FALSE
04/10/2011	20	13.6	19.1	0	2.9	0	0	0	3.53	0	0	FALSE
05/10/2011	19.8	9.7	16.5	0	2.7	2.4	0	0	2.858	0	0	FALSE
06/10/2011	19.8	8	21.5	0	2.1	0	0	0	3.802	0	0	FALSE
07/10/2011	18.2	6.7	20.7	0	2.6	0	0	0	3.531	0	0	FALSE
08/10/2011	15.9	5.4	17	0	2.1	0	0	0	2.707	0	0	FALSE
09/10/2011	17.1	7.6	18.9	0	1.8	0	0	0	3.177	0	0	FALSE
10/10/2011	16.7	9.1	9	0	3.4	17.1	0	0	1.288	0	0	FALSE
11/10/2011	21.1	12.4	15.3	0	2.7	14.1	0	0	2.724	0	0	FALSE
12/10/2011	18.3	14.6	6.8	0	3.6	4	0	0	0.926	0	0	FALSE
13/10/2011	17.4	13.1	10.8	0	2.9	7.8	0	0	1.722	0	0	FALSE
14/10/2011	16.5	8.1	20.3	0	3.2	2.9	0	0	3.443	0	0	FALSE
15/10/2011	17.2	7.1	17.8	0	2.4	2.7	0	0	2.953	0	0	FALSE
16/10/2011	17.6	8	24.1	0	2.8	0	0	0	4.219	0	0	FALSE
17/10/2011	17.5	3.2	10.6	0	1.8	18.9	0	0	1.511	0	0	FALSE
18/10/2011	16.4	8.8	17.3	0	4.4	5.9	0	0	2.885	0	0	FALSE
19/10/2011	15.5	7.8	16.3	0	3.6	5.4	0	0	2.636	0	0	FALSE
20/10/2011	18.8	6.7	24.4	0	4.2	0	0	0	4.273	0	0	FALSE
21/10/2011	20.3	7.3	24.1	0	4.1	0	0	0	4.311	0	0	FALSE
22/10/2011	17.5	13	6	0	3.4	0	0	0	0.74	0	0	FALSE
23/10/2011	19.5	8.9	14.5	0	2	0	0	0	2.425	0	0	FALSE
24/10/2011	19.5	8	21.4	0	1.8	0	0	0	3.771	0	0	FALSE
25/10/2011	19.8	7.5	23.9	0	2.1	0	0	0	4.257	0	0	FALSE
26/10/2011	19.3	8.4	11.8	0	2.4	0	0	0	1.871	0	0	FALSE
27/10/2011	20.9	11.8	12.6	0	2.3	3.5	0	0	2.138	0	0	FALSE
28/10/2011	18.9	11.8	11.6	0	2	0	0	0	1.889	0	0	FALSE
29/10/2011	19.1	11.8	12.5	0	2.5	2	0	0	2.078	0	0	FALSE
30/10/2011	22.2	12.6	23.8	0	2.1	0	0	0	4.576	0	0	FALSE
31/10/2011	21.3	8.4	17.5	0	2.8	0	0	0	3.067	0	0	FALSE
01/11/2011	20.4	13.3	10.9	0	3.9	8.2	0	0	1.8	0	0	FALSE
02/11/2011	20.7	15.3	18.3	0	4.4	1.4	0	0	3.441	0	0	FALSE
03/11/2011	19.1	12.7	24.4	0	3.8	2.6	0	0	4.565	0	0	FALSE
04/11/2011	18.2	11.6	25	0	4.2	2.2	0	0	4.594	0	0	FALSE
05/11/2011	15.8	10.2	21.9	0	4.2	0	0	0	3.808	0	0	FALSE
06/11/2011	15.2	6.2	14.4	0	2.9	3.4	0	0	2.228	0	0	FALSE
07/11/2011	18.3	8.6	15.2	0	2.5	0	0	0	2.525	0	0	FALSE
08/11/2011	18.4	9.4	14.8	0	2.8	0	0	0	2.47	0	0	FALSE
09/11/2011	20.8	13.2	15.7	0	3.7	2.1	0	0	2.823	0	0	FALSE
10/11/2011	21.1	14	25.7	0	4.3	0	0	0	4.997	0	0	FALSE
11/11/2011	21.6	5.1	29.9	0	2.5	0	0	0	5.41	0	0	FALSE
12/11/2011	18	7.2	15.8	0	2	0	0	0	2.595	0	0	FALSE
13/11/2011	20.2	9.6	26.2	0	3.1	0	0	0	4.838	0	0	FALSE
14/11/2011	19.5	6.2	26.7	0	2.1	0	0	0	4.729	0	0	FALSE
15/11/2011	20.2	6.4	27.2	0	2.4	1.8	0	0	4.874	0	0	FALSE
16/11/2011	20.6	11.8	24.5	0	3.8	0	0	0	4.614	0	0	FALSE
17/11/2011	19	7.5	24	0	3.7	0	0	0	4.241	0	0	FALSE
18/11/2011	17.8	9.1	27.8	0	5.7	0	0	0	5.007	0	0	FALSE
19/11/2011	18.7	8	26.7	0	4.1	0	0	0	4.78	0	0	FALSE
20/11/2011	19.3	8.2	25.9	0	4.4	0	0	0	4.663	0	0	FALSE
21/11/2011	20.7	10.5	16.5	0	5.3	0	0	0	2.909	0	0	FALSE
22/11/2011	20	10.3	24.4	0	3.8	0	0	0	4.495	0	0	FALSE
23/11/2011	21.5	7	16.5	0	3.6	2.9	0	0	2.829	0	0	FALSE
24/11/2011	18.5	13.1	21.2	0	6.5	2	0	0	3.894	0	0	FALSE
25/11/2011	18.9	11.9	19	0	6.3	0	0	0	3.41	0	0	FALSE
26/11/2011	19.2	12.6	25.1	0	6.5	0	0	0	4.71	0	0	FALSE
27/11/2011	23.7	9.9	29.6	0	2	0	0	0	5.747	0	0	FALSE
28/11/2011	22.3	11	15.5	0	3.2	0	0	0	2.761	0	0	FALSE
29/11/2011	24.6	14.1	18.8	0	2.9	0	0	0	3.643	0	0	FALSE
30/11/2011	22.7	12.4	26.8	0	2.7	0	0	0	5.233	0	0	FALSE
01/12/2011	20.1	9.7	23.2	0	3.2	0	0	0	4.228	0	0	FALSE
02/12/2011	23.1	10.4	23.4	0	3.2	0	0	0	4.433	0	0	FALSE
03/12/2011	23.3	12.9	20.7	0	3	3	0	0	3.968	0	0	FALSE
04/12/2011	20.1	13.9	8.3	0	2.8	15.7	0	0	1.254	0	0	FALSE
05/12/2011	26.3	15.3	23.9	0	1.9	0	0	0	4.906	0	0	FALSE
06/12/2011	23.1	15.9	22.4	0	3	1.9	0	0	4.454	0	0	FALSE
07/12/2011	20.3	11	24.4	0	3.7	0	0	0	4.542	0	0	FALSE
08/12/2011	24.5	8.7	32.5	0	2	0	0	0	6.334	0	0	FALSE
09/12/2011	25.5	9.6	28.3	0	1.8	0	0	0	5.554	0	0	FALSE
10/12/2011	20.6	16	16.8	0	3.5	0	0	0	3.135	0	0	FALSE
11/12/2011	20.6	14.3	20.4	0	4.1	1.6	0	0	3.853	0	0	FALSE
12/12/2011	18.1	14.4	9.5	0	3.1	11.5	0	0	1.486	0	0	FALSE
13/12/2011	22.1	14.6	15.7	0	3.4	0	0	0	2.899	0	0	FALSE
14/12/2011	19.6	16.7	8.3	0	4	13	0	0	1.283	0	0	FALSE
15/12/2011	18.7	14.7	6.6	0	3.7	17	0	0	0.888	0	0	FALSE
16/12/2011	21.6	13.2	19.3	0	2.3	9.4	0	0	3.615	0	0	FALSE
17/12/2011	22.5	14.8	17.2	0	3.2	62	0	0	3.244	0	0	FALSE
18/12/2011	14	10.2	7.7	0	3	9.2	0	0	1.017	0	0	FALSE
19/12/2011	19.7	9.6	19.7	0	1.9	0	0	0	3.499	0	0	FALSE
20/12/2011	22.2	11.3	24.8	0	1.9	1.9	0	0	4.728	0	0	FALSE
21/12/2011	23.3	10.8	24.6	0	1.5	6.3	0	0	4.714	0	0	FALSE
22/12/2011	22.7	13.7	21.9	0	2.2	3	0	0	4.236	0	0	FALSE
23/12/2011	21.3	13.1	26.8	0	2.4	0	0	0	5.197	0	0	FALSE
24/12/2011	23.4	10.7	28.4	0	1.8	1.1	0	0	5.521	0	0	FALSE
25/12/2011	23	12.4	24.3	0	1.8	0	0	0	4.711	0	0	FALSE
26/12/2011	23.2	14.8	20.8	0	1.9	0	0	0	4.059	0	0	FALSE
27/12/2011	22.5	13.8	21.9	0	2.5	0	0	0	4.232	0	0	FALSE
28/12/2011	22.2	13.7	22.4	0	3.1	0	0	0	4.323	0	0	FALSE
29/12/2011	21.1	16.1	10.5	0	4	12.1	0	0	1.775	0	0	FALSE
30/12/2011	22.2	17.4	8.6	0	3.6	20.2	0	0	1.391	0	0	FALSE
31/12/2011	23.7	18.7	10.7	0	3	21.6	0	0	1.91	0	0	FALSE
01/01/2012	23.1	19.1	14.3	0	2.6	5.7	0	0	2.732	0	0	FALSE
02/01/2012	22.2	16.1	17.1	0	4.1	0	0	0	3.253	0	0	FALSE
03/01/2012	21.3	15.2	14.5	0	2.4	1.1	0	0	2.632	0	0	FALSE
04/01/2012	22.9	15.3	18.6	0	2	3.5	0	0	3.581	0	0	FALSE
05/01/2012	23.3	13.5	21.4	0	2.2	0	0	0	4.144	0	0	FALSE
06/01/2012	23.9	11.5	20.7	0	1.4	0	0	0	3.937	0	0	FALSE
07/01/2012	18.8	15.1	5.9	0	2.5	55.1	0	0	0.744	0	0	FALSE
08/01/2012	20.4	14.5	9.7	0	4.5	7	0	0	1.565	0	0	FALSE
09/01/2012	23.7	15.5	26.4	0	4	1.1	0	0	5.355	0	0	FALSE
10/01/2012	21.4	16.8	14.1	0	3.5	0	0	0	2.587	0	0	FALSE
11/01/2012	24.3	13.3	25.4	0	1.8	0	0	0	5.054	0	0	FALSE
12/01/2012	23.9	17.1	19.3	0	2.8	6.9	0	0	3.836	0	0	FALSE
13/01/2012	21.7	16.3	23.5	0	6	2.3	0	0	4.655	0	0	FALSE
14/01/2012	21.3	13.6	24.5	0	3.7	0	0	0	4.73	0	0	FALSE
15/01/2012	22.8	12	21.7	0	3.3	0	0	0	4.127	0	0	FALSE
16/01/2012	21.9	11.5	30.1	0	3.1	0	0	0	5.841	0	0	FALSE
17/01/2012	23.2	9.9	25.7	0	2.3	0	0	0	4.899	0	0	FALSE
18/01/2012	23.9	13.6	22.8	0	1.7	0	0	0	4.479	0	0	FALSE
19/01/2012	22.8	11.1	21.5	0	2.1	0	0	0	4.048	0	0	FALSE
20/01/2012	23.8	13.1	23.4	0	3.1	0	0	0	4.584	0	0	FALSE
21/01/2012	23.4	14.9	25.1	0	2.7	0	0	0	5.022	0	0	FALSE
22/01/2012	20	14.4	12.6	0	2.8	0	0	0	2.174	0	0	FALSE
23/01/2012	20.4	8.4	30.6	0	3.2	0	0	0	5.672	0	0	FALSE
24/01/2012	22.9	5.6	30.4	0	2.6	0	0	0	5.614	0	0	FALSE
25/01/2012	22.4	11.2	22	0	2.3	0	0	0	4.142	0	0	FALSE
26/01/2012	22.4	11.2	22	0	2.3	0	0	0	4.142	0	0	FALSE
27/01/2012	18.7	13.5	12.4	0	3.7	5.7	0	0	2.085	0	0	FALSE
28/01/2012	20.6	5.7	25.8	0	3.1	0	0	0	4.584	0	0	FALSE
29/01/2012	21.9	12.4	22.8	0	4.7	0	0	0	4.341	0	0	FALSE
30/01/2012	24.5	10.3	24.9	0	2.6	0	0	0	4.811	0	0	FALSE
31/01/2012	24.5	11.3	24.3	0	1.6	0	0	0	4.729	0	0	FALSE
01/02/2012	23.2	12.4	19.6	0	3.1	2.3	0	0	3.708	0	0	FALSE
02/02/2012	23.3	16.3	-999	0	1.3	1.8	0	0	-999	0	0	FALSE
03/02/2012	20.2	14.9	10.7	0	2	0	0	0	1.782	0	0	FALSE
04/02/2012	21.5	14.6	16.9	0	2	0	0	0	3.142	0	0	FALSE
05/02/2012	22	14.9	19.3	0	2.1	1.4	0	0	3.689	0	0	FALSE
06/02/2012	20.6	13.1	12.7	0	1.8	0	0	0	2.18	0	0	FALSE
07/02/2012	24.4	9.4	22.7	0	1.8	0	0	0	4.298	0	0	FALSE
08/02/2012	26.2	10.8	22.9	0	1.4	0	0	0	4.479	0	0	FALSE
09/02/2012	25.4	15.2	25.9	0	2.6	0	0	0	5.313	0	0	FALSE
10/02/2012	24.7	11.3	23.2	0	2.1	1.9	0	0	4.501	0	0	FALSE
11/02/2012	26.3	14.6	22.2	0	1.9	0	0	0	4.489	0	0	FALSE
12/02/2012	22.4	14.1	15.1	0	2.7	2.2	0	0	2.763	0	0	FALSE
13/02/2012	23.9	16.1	18.6	0	2	0	0	0	3.643	0	0	FALSE
14/02/2012	23.3	13.9	17.8	0	1.6	0	0	0	3.372	0	0	FALSE
15/02/2012	22.7	15.5	10.4	0	1.1	4	0	0	1.77	0	0	FALSE
16/02/2012	25.2	12.3	21.6	0	1.5	3.4	0	0	4.215	0	0	FALSE
17/02/2012	24.5	14	20.3	0	1.8	3.7	0	0	3.968	0	0	FALSE
18/02/2012	24.7	12.8	23	0	1.9	0	0	0	4.523	0	0	FALSE
19/02/2012	25.5	10.5	24.9	0	1.5	0	0	0	4.868	0	0	FALSE
20/02/2012	25.1	14.1	21.1	0	2.1	0	0	0	4.173	0	0	FALSE
21/02/2012	25.2	13.9	16.4	0	1.7	8.3	0	0	3.122	0	0	FALSE
22/02/2012	22	16.6	7.6	0	2.7	4.5	0	0	1.156	0	0	FALSE
23/02/2012	22.4	18.6	8.4	0	3.8	9.8	0	0	1.364	0	0	FALSE
24/02/2012	22.3	15.5	21.4	0	3.8	0	0	0	4.184	0	0	FALSE
25/02/2012	21.1	12.9	21.1	0	3.8	0	0	0	3.968	0	0	FALSE
26/02/2012	22.3	7.3	24.5	0	2	0	0	0	4.483	0	0	FALSE
27/02/2012	22.1	9	23.7	0	1.8	0	0	0	4.388	0	0	FALSE
28/02/2012	20.6	8.3	13.1	0	1.6	13	0	0	2.156	0	0	FALSE
29/02/2012	21.2	11.4	12.5	0	1.6	3.2	0	0	2.115	0	0	FALSE
01/03/2012	19.3	13.2	22	0	5.9	0	0	0	4.096	0	0	FALSE
02/03/2012	18.9	12.4	10.6	0	2.9	10.6	0	0	1.695	0	0	FALSE
03/03/2012	17.6	13	16.4	0	7.1	1.4	0	0	2.871	0	0	FALSE
04/03/2012	20.3	7.1	22	0	3.1	0	0	0	3.885	0	0	FALSE
05/03/2012	22	6.1	24.8	0	1.6	0	0	0	4.473	0	0	FALSE
06/03/2012	20.7	9	16.4	0	1.6	0	0	0	2.844	0	0	FALSE
07/03/2012	25	8.1	19	0	1.9	0	0	0	3.491	0	0	FALSE
08/03/2012	21	13.1	13.1	0	4.7	0	0	0	2.274	0	0	FALSE
09/03/2012	23	10.7	23	0	2.9	0	0	0	4.357	0	0	FALSE
10/03/2012	21.9	10.4	13.7	0	1.5	0	0	0	2.358	0	0	FALSE
11/03/2012	22.4	13.8	7.9	0	2.2	12.6	0	0	1.195	0	0	FALSE
12/03/2012	20	15.7	13.3	0	3.6	0	0	0	2.353	0	0	FALSE
13/03/2012	22.9	12.3	21.5	0	2.9	0	0	0	4.101	0	0	FALSE
14/03/2012	22.1	8.9	20.7	0	1.6	0	0	0	3.767	0	0	FALSE
15/03/2012	20	12.5	11.7	0	2.3	0	0	0	1.945	0	0	FALSE
16/03/2012	22.2	5.4	21.8	0	1.4	0	0	0	3.854	0	0	FALSE
17/03/2012	20.9	10	18.6	0	2.6	0	0	0	3.332	0	0	FALSE
18/03/2012	22.7	11.5	14.1	0	2.6	6	0	0	2.489	0	0	FALSE
19/03/2012	19.5	14.6	4.5	0	3.8	24.7	0	0	0.449	0	0	FALSE
20/03/2012	23.8	13.8	14	0	6.8	0	0	0	2.551	0	0	FALSE
21/03/2012	21.6	18	7.2	0	4.2	19.2	0	0	1.078	0	0	FALSE
22/03/2012	23.6	14.5	15.1	0	3.6	0	0	0	2.806	0	0	FALSE
23/03/2012	21.8	16	14.2	0	3	0	0	0	2.599	0	0	FALSE
24/03/2012	23.6	12.2	11.6	0	2.2	6.3	0	0	1.989	0	0	FALSE
25/03/2012	20.7	14.9	17.5	0	3.7	0	0	0	3.255	0	0	FALSE
26/03/2012	19.9	9.3	-999	0	2.7	0	0	0	-999	0	0	FALSE
27/03/2012	20.3	5.6	16	0	1.2	0	0	0	2.654	0	0	FALSE
28/03/2012	22.6	7.5	18.5	0	1.4	0	0	0	3.284	0	0	FALSE
29/03/2012	21.9	8.8	17.6	0	1.9	0	0	0	3.12	0	0	FALSE
30/03/2012	21.3	6.3	17.5	0	1.6	0	0	0	3	0	0	FALSE
31/03/2012	21.5	9.9	17.7	0	2.4	0	0	0	3.163	0	0	FALSE
01/04/2012	21.3	10.1	12.3	0	2.7	0	0	0	2.048	0	0	FALSE
02/04/2012	20.7	13.3	8.6	0	3	0	0	0	1.318	0	0	FALSE
03/04/2012	24.3	14.1	15.2	0	4.9	0	0	0	2.836	0	0	FALSE
04/04/2012	24.9	17	15.2	0	5.1	0	0	0	2.93	0	0	FALSE
05/04/2012	24.1	17.1	17.2	0	4.3	0	0	0	3.366	0	0	FALSE
06/04/2012	22.4	8.4	16	0	2.7	0	0	0	2.795	0	0	FALSE
07/04/2012	21.2	8.3	13.3	0	2.2	0	0	0	2.21	0	0	FALSE
08/04/2012	22.2	10.3	14.6	0	2.4	0	0	0	2.551	0	0	FALSE
09/04/2012	22.5	6.2	16.4	0	1.4	0	0	0	2.815	0	0	FALSE
10/04/2012	21.1	7.1	11.4	0	1.5	0	0	0	1.801	0	0	FALSE
11/04/2012	21.2	11.4	9.2	0	2.2	32.8	0	0	1.425	0	0	FALSE
12/04/2012	20.3	13.9	10	0	3.5	0	0	0	1.618	0	0	FALSE
13/04/2012	18.9	9	11.6	0	3.2	0	0	0	1.835	0	0	FALSE
14/04/2012	22.4	12.4	16.1	0	1.4	0	0	0	2.931	0	0	FALSE
15/04/2012	21.5	9.1	13.2	0	1.2	0	0	0	2.215	0	0	FALSE
16/04/2012	20.3	9.3	10	0	1.3	0	0	0	1.544	0	0	FALSE
17/04/2012	20.8	6	15	0	0.9	0	0	0	2.483	0	0	FALSE
18/04/2012	18.9	9.5	15.5	0	2.3	0	0	0	2.625	0	0	FALSE
19/04/2012	19.4	3.5	15.9	0	1.6	0	0	0	2.549	0	0	FALSE
20/04/2012	18.8	5.6	11.8	0	1	0	0	0	1.805	0	0	FALSE
21/04/2012	19.4	3.6	15.1	0	1	0	0	0	2.401	0	0	FALSE
22/04/2012	19.6	3.6	15.2	0	1.2	0	0	0	2.425	0	0	FALSE
23/04/2012	20.2	4.8	14.3	0	1.3	0	0	0	2.3	0	0	FALSE
24/04/2012	20	8.3	11.5	0	1.1	0	0	0	1.823	0	0	FALSE
25/04/2012	20	8.8	11.8	0	1.5	0	0	0	1.893	0	0	FALSE
26/04/2012	20.6	6.5	11.9	0	2	2.8	0	0	1.879	0	0	FALSE
27/04/2012	21.2	12.1	10.6	0	3.3	4.7	0	0	1.729	0	0	FALSE
28/04/2012	17.9	11.9	8.6	0	3.2	0	0	0	1.263	0	0	FALSE
29/04/2012	17	10.1	6.4	0	1.6	1.8	0	0	0.793	0	0	FALSE
30/04/2012	16.8	11.6	9.5	0	3.2	0	0	0	1.424	0	0	FALSE
01/05/2012	17.8	4.7	12.1	0	1.7	0	0	0	1.824	0	0	FALSE
02/05/2012	14.5	2.5	13.5	0	2.6	0	0	0	1.939	0	0	FALSE
03/05/2012	15.2	0.3	14	0	1.1	0	0	0	1.984	0	0	FALSE
04/05/2012	18	1.7	13.2	0	1	0	0	0	1.958	0	0	FALSE
05/05/2012	18.1	1.8	13.1	0	1.4	0	0	0	1.946	0	0	FALSE
06/05/2012	17.5	2.2	12.9	0	1.3	0	0	0	1.904	0	0	FALSE
07/05/2012	17.1	5.2	9.1	0	1.9	0	0	0	1.258	0	0	FALSE
08/05/2012	19.2	10.1	6.5	0	3.1	34.7	0	0	0.832	0	0	FALSE
09/05/2012	18.7	13.7	4.9	0	1.8	3.1	0	0	0.525	0	0	FALSE
10/05/2012	19.2	11.4	7.7	0	1.4	0	0	0	1.089	0	0	FALSE
11/05/2012	17	9.9	11.4	0	3.3	0	0	0	1.776	0	0	FALSE
12/05/2012	17.4	7.8	10.5	0	2.4	0	0	0	1.57	0	0	FALSE
13/05/2012	19	7.4	6.1	0	2.4	5	0	0	0.728	0	0	FALSE
14/05/2012	16.7	12.3	3.5	0	3.4	14.2	0	0	0.225	0	0	FALSE
15/05/2012	15.4	10	6.5	0	3.3	8.6	0	0	0.798	0	0	FALSE
16/05/2012	14.3	8.6	7	0	2.8	3.7	0	0	0.87	0	0	FALSE
17/05/2012	15.1	2	7.2	0	2.9	0	0	0	0.841	0	0	FALSE
18/05/2012	16.5	7.3	8.9	0	4	0	0	0	1.241	0	0	FALSE
19/05/2012	15.3	7.6	-999	0	2.1	0	0	0	-999	0	0	FALSE
20/05/2012	15	1	10.9	0	1.2	0	0	0	1.465	0	0	FALSE
21/05/2012	15.8	3.1	9.1	0	0.8	0	0	0	1.203	0	0	FALSE
22/05/2012	15.6	2.1	11	0	1.3	0	0	0	1.518	0	0	FALSE
23/05/2012	15.4	-0.5	10.1	0	0.7	0	0	0	1.306	0	0	FALSE
24/05/2012	15.4	1.9	7.2	0	0.9	0	0	0	0.844	0	0	FALSE
25/05/2012	17.5	4.4	7.5	0	2.7	0	0	0	0.954	0	0	FALSE
26/05/2012	14.7	6.2	5.4	0	0.9	0	0	0	0.556	0	0	FALSE
27/05/2012	16.9	8.4	5	0	2.1	15.7	0	0	0.506	0	0	FALSE
28/05/2012	13.8	7.2	10.5	0	2.4	0	0	0	1.498	0	0	FALSE
29/05/2012	13.8	7.2	10.5	0	2.4	0	0	0	1.498	0	0	FALSE
30/05/2012	11.4	-1.5	6.9	0	0.7	0	0	0	0.709	0	0	FALSE
31/05/2012	16.5	2.6	8.7	0	1.8	0	0	0	1.134	0	0	FALSE
01/06/2012	14.7	1.4	10.1	0	1.2	0	0	0	1.329	0	0	FALSE
02/06/2012	14.2	-0.1	8.3	0	0.7	0	0	0	0.99	0	0	FALSE
03/06/2012	15.8	3.1	7	0	1.7	0	0	0	0.827	0	0	FALSE
04/06/2012	15.2	8.8	5.8	0	0.8	0	0	0	0.652	0	0	FALSE
05/06/2012	15.8	6.2	2.3	0	2.5	6.3	0	0	0	0	0	FALSE
06/06/2012	17.9	9.7	3.7	0	2.8	15.4	0	0	0.261	0	0	FALSE
07/06/2012	14.4	9.7	8.7	0	2.9	0	0	0	1.207	0	0	FALSE
08/06/2012	14.5	1.8	8.2	0	1.8	1.6	0	0	1.004	0	0	FALSE
09/06/2012	15.4	5.1	7.2	0	2.9	0	0	0	0.884	0	0	FALSE
10/06/2012	14.6	7.4	5.8	0	2.3	0	0	0	0.638	0	0	FALSE
11/06/2012	15.3	7.7	7	0	3.1	0	0	0	0.871	0	0	FALSE
12/06/2012	13.6	7.5	8.5	0	2.1	0	0	0	1.13	0	0	FALSE
13/06/2012	11.3	-2.4	10.1	0	1.1	0	0	0	1.193	0	0	FALSE
14/06/2012	13.8	-1.2	10	0	1	0	0	0	1.246	0	0	FALSE
15/06/2012	9.8	1.2	4.1	0	1.7	0	0	0	0.274	0	0	FALSE
16/06/2012	11.3	-0.7	10.1	0	2.6	0	0	0	1.225	0	0	FALSE
17/06/2012	11.4	-3.1	9.5	0	1	0	0	0	1.089	0	0	FALSE
18/06/2012	13.7	-0.5	2.2	0	2.6	18.4	0	0	0	0	0	FALSE
19/06/2012	16.2	5.1	6.6	0	2.8	4.4	0	0	0.781	0	0	FALSE
20/06/2012	15.7	8.5	5.9	0	2.6	2.4	0	0	0.673	0	0	FALSE
21/06/2012	16.2	7.1	7.9	0	1.3	0	0	0	1.045	0	0	FALSE
22/06/2012	15.5	3.1	7.1	0	1.4	0	0	0	0.841	0	0	FALSE
23/06/2012	15.8	4.3	5.9	0	2	8.1	0	0	0.642	0	0	FALSE
24/06/2012	14.7	7.5	6.1	0	3.4	7.1	0	0	0.695	0	0	FALSE
25/06/2012	14.4	4.4	7.1	0	3.4	2.8	0	0	0.843	0	0	FALSE
26/06/2012	13.9	5.5	5.2	0	3.8	7.3	0	0	0.508	0	0	FALSE
27/06/2012	12.7	4.7	7.8	0	4.5	4.1	0	0	0.95	0	0	FALSE
28/06/2012	14.1	7.3	7.4	0	5.7	0	0	0	0.93	0	0	FALSE
29/06/2012	13	7.7	9.5	0	2.7	0	0	0	1.309	0	0	FALSE
30/06/2012	10.6	-2.7	8.9	0	1.4	0	0	0	0.991	0	0	FALSE
01/07/2012	12.1	0.3	8.8	0	2.2	0	0	0	1.047	0	0	FALSE
02/07/2012	11.8	0.9	8.6	0	2.6	1.3	0	0	1.019	0	0	FALSE
03/07/2012	11	4.5	2.3	0	4.5	16.2	0	0	0	0	0	FALSE
04/07/2012	13.1	4.9	4.4	0	1.3	2.9	0	0	0.356	0	0	FALSE
05/07/2012	8.2	4.3	3.8	0	1.2	0	0	0	0.231	0	0	FALSE
06/07/2012	15.1	1.6	8.4	0	1.8	0	0	0	1.045	0	0	FALSE
07/07/2012	13.1	0.6	10	0	1.2	0	0	0	1.267	0	0	FALSE
08/07/2012	11.6	-2.2	10	0	1	0	0	0	1.187	0	0	FALSE
09/07/2012	13.4	-0.7	10	0	1.1	0	0	0	1.248	0	0	FALSE
10/07/2012	13.9	-0.8	9.9	0	0.9	0	0	0	1.239	0	0	FALSE
11/07/2012	11	-1.9	5.1	0	0.7	0	0	0	0.421	0	0	FALSE
12/07/2012	12.9	1.4	5.7	0	0.9	0	0	0	0.556	0	0	FALSE
13/07/2012	14.6	5.4	8	0	1.2	0	0	0	1.021	0	0	FALSE
14/07/2012	13.9	4.2	4.8	0	1.3	2	0	0	0.428	0	0	FALSE
15/07/2012	14.3	6.4	1.5	0	3.8	39.7	0	0	0	0	0	FALSE
16/07/2012	15.5	12.4	2.2	0	5.1	12.2	0	0	0	0	0	FALSE
17/07/2012	15.3	9.1	9.8	0	2.9	0	0	0	1.422	0	0	FALSE
18/07/2012	14.3	-0.7	10.7	0	0.8	0	0	0	1.381	0	0	FALSE
19/07/2012	14.3	-0.4	10.5	0	1	0	0	0	1.354	0	0	FALSE
20/07/2012	15.3	0.8	8.8	0	2.5	0	0	0	1.105	0	0	FALSE
21/07/2012	15	6.6	6.1	0	2.8	0	0	0	0.69	0	0	FALSE
22/07/2012	14.7	10.1	2.2	0	3.4	32.2	0	0	0	0	0	FALSE
23/07/2012	15.7	11.7	1.8	0	4.7	30.2	0	0	0	0	0	FALSE
24/07/2012	18.1	10.8	5.3	0	2.8	20	0	0	0.587	0	0	FALSE
25/07/2012	16.2	10.9	5.1	0	2.4	0	0	0	0.536	0	0	FALSE
26/07/2012	14.6	7.6	11.3	0	3.3	0	0	0	1.668	0	0	FALSE
27/07/2012	13.3	1.6	11.8	0	1.4	0	0	0	1.594	0	0	FALSE
28/07/2012	13.5	1.4	10.8	0	2.5	0	0	0	1.425	0	0	FALSE
29/07/2012	13.8	6.2	6.1	0	5.1	17.4	0	0	0.675	0	0	FALSE
30/07/2012	15.7	10	7.2	0	5	10.5	0	0	0.936	0	0	FALSE
31/07/2012	14	2.9	8.9	0	1.4	1.2	0	0	1.135	0	0	FALSE
01/08/2012	15.1	4.8	7.5	0	2.5	0	0	0	0.929	0	0	FALSE
02/08/2012	13.3	7.5	3.6	0	2.6	15.1	0	0	0.224	0	0	FALSE
03/08/2012	16	8.1	9.5	0	2.5	1.4	0	0	1.36	0	0	FALSE
04/08/2012	14.3	9.2	5.7	0	2.5	6.9	0	0	0.629	0	0	FALSE
